PERMNO,date,TICKER,RET,sprtrn
21936,2013-09-13,PFE,0.007065,0.002715
21936,2013-09-16,PFE,0.007015,0.005693
21936,2013-09-17,PFE,-0.002438,0.004218
21936,2013-09-18,PFE,0.013967,0.012178
21936,2013-09-19,PFE,-0.006887,-0.001843
21936,2013-09-20,PFE,0.004508,-0.007217
21936,2013-09-23,PFE,-0.005868,-0.004720
21936,2013-09-24,PFE,-0.003125,-0.002597
21936,2013-09-25,PFE,-0.007663,-0.002739
21936,2013-09-26,PFE,0.001053,0.003485
21936,2013-09-27,PFE,0.012623,-0.004074
21936,2013-09-30,PFE,-0.005367,-0.006029
21936,2013-10-01,PFE,0.005744,0.007999
21936,2013-10-02,PFE,0.004154,-0.000667
21936,2013-10-03,PFE,-0.008273,-0.008979
21936,2013-10-04,PFE,0.007994,0.007053
21936,2013-10-07,PFE,-0.013103,-0.008506
21936,2013-10-08,PFE,-0.013277,-0.012332
21936,2013-10-09,PFE,0.001771,0.000574
21936,2013-10-10,PFE,0.016967,0.021830
21936,2013-10-11,PFE,-0.001738,0.006286
21936,2013-10-14,PFE,0.021936,0.004075
21936,2013-10-15,PFE,-0.006474,-0.007064
21936,2013-10-16,PFE,0.021948,0.013828
21936,2013-10-17,PFE,0.015436,0.006744
21936,2013-10-18,PFE,0.008262,0.006549
21936,2013-10-21,PFE,-0.003605,0.000092
21936,2013-10-22,PFE,0.009211,0.005738
21936,2013-10-23,PFE,-0.002608,-0.004725
21936,2013-10-24,PFE,0.000327,0.003258
21936,2013-10-25,PFE,0.000000,0.004395
21936,2013-10-28,PFE,0.004247,0.001330
21936,2013-10-29,PFE,0.016591,0.005584
21936,2013-10-30,PFE,-0.010240,-0.004876
21936,2013-10-31,PFE,-0.007921,-0.003839
21936,2013-11-01,PFE,0.015806,0.002903
21936,2013-11-04,PFE,0.002887,0.003571
21936,2013-11-05,PFE,-0.000640,-0.002806
21936,2013-11-06,PFE,-0.000960,0.004266
21936,2013-11-07,PFE,-0.001937,-0.013183
21936,2013-11-08,PFE,0.013264,0.013428
21936,2013-11-11,PFE,-0.002554,0.000723
21936,2013-11-12,PFE,0.004481,-0.002370
21936,2013-11-13,PFE,0.015615,0.008095
21936,2013-11-14,PFE,0.004079,0.004837
21936,2013-11-15,PFE,0.006250,0.004222
21936,2013-11-18,PFE,-0.005901,-0.003698
21936,2013-11-19,PFE,-0.010934,-0.002043
21936,2013-11-20,PFE,0.008212,-0.003636
21936,2013-11-21,PFE,0.001566,0.008129
21936,2013-11-22,PFE,0.004692,0.004961
21936,2013-11-25,PFE,0.000623,-0.001263
21936,2013-11-26,PFE,-0.007778,0.000150
21936,2013-11-27,PFE,-0.000314,0.002485
21936,2013-11-29,PFE,-0.004705,-0.000786
21936,2013-12-02,PFE,0.003152,-0.002719
21936,2013-12-03,PFE,-0.019164,-0.003193
21936,2013-12-04,PFE,0.001602,-0.001304
21936,2013-12-05,PFE,-0.000640,-0.004340
21936,2013-12-06,PFE,0.009280,0.011238
21936,2013-12-09,PFE,0.001268,0.001817
21936,2013-12-10,PFE,-0.007600,-0.003180
21936,2013-12-11,PFE,-0.022017,-0.011317
21936,2013-12-12,PFE,-0.013051,-0.003771
21936,2013-12-13,PFE,0.000000,-0.000101
21936,2013-12-16,PFE,0.000000,0.006320
21936,2013-12-17,PFE,-0.003636,-0.003101
21936,2013-12-18,PFE,0.020902,0.016648
21936,2013-12-19,PFE,-0.001950,-0.000580
21936,2013-12-20,PFE,-0.014979,0.004819
21936,2013-12-23,PFE,0.003306,0.005318
21936,2013-12-24,PFE,-0.001977,0.002916
21936,2013-12-26,PFE,0.008584,0.004745
21936,2013-12-27,PFE,0.002946,-0.000337
21936,2013-12-30,PFE,0.001632,-0.000179
21936,2013-12-31,PFE,-0.001955,0.003960
21936,2014-01-02,PFE,-0.005550,-0.008862
21936,2014-01-03,PFE,0.001970,-0.000333
21936,2014-01-06,PFE,0.000983,-0.002512
21936,2014-01-07,PFE,0.006219,0.006082
21936,2014-01-08,PFE,0.006832,-0.000212
21936,2014-01-09,PFE,-0.000646,0.000348
21936,2014-01-10,PFE,-0.007759,0.002307
21936,2014-01-13,PFE,-0.004888,-0.012576
21936,2014-01-14,PFE,0.015062,0.010818
21936,2014-01-15,PFE,0.005806,0.005166
21936,2014-01-16,PFE,-0.000321,-0.001347
21936,2014-01-17,PFE,-0.002567,-0.003895
21936,2014-01-21,PFE,0.004503,0.002774
21936,2014-01-22,PFE,0.001281,0.000575
21936,2014-01-23,PFE,-0.008315,-0.008890
21936,2014-01-24,PFE,-0.029668,-0.020875
21936,2014-01-27,PFE,-0.014290,-0.004876
21936,2014-01-28,PFE,0.025624,0.006141
21936,2014-01-29,PFE,-0.010191,-0.010209
21936,2014-01-30,PFE,0.023580,0.011267
21936,2014-01-31,PFE,-0.013628,-0.006465
21936,2014-02-03,PFE,0.006579,-0.022832
21936,2014-02-04,PFE,0.027451,0.007641
21936,2014-02-05,PFE,-0.016858,-0.002028
21936,2014-02-06,PFE,0.006199,0.012440
21936,2014-02-07,PFE,0.012322,0.013302
21936,2014-02-10,PFE,0.008008,0.001569
21936,2014-02-11,PFE,0.013028,0.011062
21936,2014-02-12,PFE,-0.008469,-0.000269
21936,2014-02-13,PFE,0.002847,0.005810
21936,2014-02-14,PFE,0.007571,0.004809
21936,2014-02-18,PFE,-0.001879,0.001158
21936,2014-02-19,PFE,-0.012547,-0.006524
21936,2014-02-20,PFE,0.002224,0.006031
21936,2014-02-21,PFE,-0.002853,-0.001919
21936,2014-02-24,PFE,0.016847,0.006187
21936,2014-02-25,PFE,-0.003126,-0.001348
21936,2014-02-26,PFE,0.003136,0.000022
21936,2014-02-27,PFE,0.007502,0.004948
21936,2014-02-28,PFE,-0.003723,0.002783
21936,2014-03-03,PFE,-0.004049,-0.007379
21936,2014-03-04,PFE,0.022201,0.015268
21936,2014-03-05,PFE,0.001835,-0.000053
21936,2014-03-06,PFE,-0.008855,0.001718
21936,2014-03-07,PFE,-0.000924,0.000538
21936,2014-03-10,PFE,-0.001233,-0.000463
21936,2014-03-11,PFE,0.000926,-0.005082
21936,2014-03-12,PFE,-0.013572,0.000305
21936,2014-03-13,PFE,-0.026892,-0.011701
21936,2014-03-14,PFE,0.003535,-0.002822
21936,2014-03-17,PFE,0.006084,0.009614
21936,2014-03-18,PFE,0.016232,0.007220
21936,2014-03-19,PFE,-0.006890,-0.006132
21936,2014-03-20,PFE,0.006307,0.006041
21936,2014-03-21,PFE,0.008461,-0.002933
21936,2014-03-24,PFE,-0.021442,-0.004865
21936,2014-03-25,PFE,0.010480,0.004404
21936,2014-03-26,PFE,0.011314,-0.007000
21936,2014-03-27,PFE,-0.002486,-0.001900
21936,2014-03-28,PFE,-0.006854,0.004640
21936,2014-03-31,PFE,0.007528,0.007924
21936,2014-04-01,PFE,-0.005293,0.007039
21936,2014-04-02,PFE,0.010642,0.002853
21936,2014-04-03,PFE,0.003407,-0.001126
21936,2014-04-04,PFE,-0.007407,-0.012537
21936,2014-04-07,PFE,-0.029851,-0.010750
21936,2014-04-08,PFE,-0.010577,0.003751
21936,2014-04-09,PFE,0.011662,0.010918
21936,2014-04-10,PFE,-0.019853,-0.020885
21936,2014-04-11,PFE,-0.024502,-0.009487
21936,2014-04-14,PFE,0.000335,0.008217
21936,2014-04-15,PFE,0.000670,0.006757
21936,2014-04-16,PFE,0.006691,0.010488
21936,2014-04-17,PFE,0.005317,0.001364
21936,2014-04-21,PFE,0.020165,0.003775
21936,2014-04-22,PFE,0.004537,0.004092
21936,2014-04-23,PFE,-0.002581,-0.002213
21936,2014-04-24,PFE,-0.006792,0.001717
21936,2014-04-25,PFE,0.001303,-0.008096
21936,2014-04-28,PFE,0.041951,0.003236
21936,2014-04-29,PFE,-0.008739,0.004761
21936,2014-04-30,PFE,-0.015113,0.002992
21936,2014-05-01,PFE,-0.004156,-0.000143
21936,2014-05-02,PFE,-0.012841,-0.001348
21936,2014-05-05,PFE,-0.025691,0.001871
21936,2014-05-06,PFE,-0.017690,-0.008988
21936,2014-05-07,PFE,-0.005097,0.005616
21936,2014-05-08,PFE,0.005169,-0.001374
21936,2014-05-09,PFE,-0.004799,0.001519
21936,2014-05-12,PFE,0.003445,0.009673
21936,2014-05-13,PFE,0.002403,0.000422
21936,2014-05-14,PFE,-0.003425,-0.004701
21936,2014-05-15,PFE,-0.001375,-0.009362
21936,2014-05-16,PFE,0.002065,0.003747
21936,2014-05-19,PFE,0.005495,0.003845
21936,2014-05-20,PFE,-0.001025,-0.006498
21936,2014-05-21,PFE,0.010940,0.008116
21936,2014-05-22,PFE,0.003044,0.002362
21936,2014-05-23,PFE,-0.005732,0.004248
21936,2014-05-27,PFE,0.004069,0.005988
21936,2014-05-28,PFE,0.000000,-0.001114
21936,2014-05-29,PFE,-0.000338,0.005367
21936,2014-05-30,PFE,0.001013,0.001844
21936,2014-06-02,PFE,0.002700,0.000728
21936,2014-06-03,PFE,-0.004039,-0.000379
21936,2014-06-04,PFE,0.001690,0.001892
21936,2014-06-05,PFE,0.004049,0.006525
21936,2014-06-06,PFE,-0.011425,0.004628
21936,2014-06-09,PFE,-0.002379,0.000939
21936,2014-06-10,PFE,0.005111,-0.000246
21936,2014-06-11,PFE,-0.002373,-0.003537
21936,2014-06-12,PFE,0.000680,-0.007089
21936,2014-06-13,PFE,0.002716,0.003135
21936,2014-06-16,PFE,0.002709,0.000837
21936,2014-06-17,PFE,-0.004390,0.002173
21936,2014-06-18,PFE,0.007802,0.007719
21936,2014-06-19,PFE,-0.004039,0.001277
21936,2014-06-20,PFE,0.006421,0.001730
21936,2014-06-23,PFE,-0.011081,-0.000132
21936,2014-06-24,PFE,-0.005093,-0.006435
21936,2014-06-25,PFE,0.017065,0.004897
21936,2014-06-26,PFE,-0.007047,-0.001179
21936,2014-06-27,PFE,0.002704,0.001911
21936,2014-06-30,PFE,0.000337,-0.000372
21936,2014-07-01,PFE,0.013477,0.006678
21936,2014-07-02,PFE,0.009641,0.000659
21936,2014-07-03,PFE,0.005268,0.005480
21936,2014-07-07,PFE,-0.001310,-0.003924
21936,2014-07-08,PFE,-0.011151,-0.007049
21936,2014-07-09,PFE,-0.003317,0.004644
21936,2014-07-10,PFE,-0.001664,-0.004131
21936,2014-07-11,PFE,0.002333,0.001471
21936,2014-07-14,PFE,0.005653,0.004844
21936,2014-07-15,PFE,0.005622,-0.001932
21936,2014-07-16,PFE,0.018086,0.004201
21936,2014-07-17,PFE,-0.013243,-0.011834
21936,2014-07-18,PFE,0.005892,0.010265
21936,2014-07-21,PFE,-0.012366,-0.002320
21936,2014-07-22,PFE,0.004613,0.005016
21936,2014-07-23,PFE,-0.003280,0.001754
21936,2014-07-24,PFE,-0.001645,0.000488
21936,2014-07-25,PFE,-0.004944,-0.004849
21936,2014-07-28,PFE,-0.002981,0.000288
21936,2014-07-29,PFE,-0.012292,-0.004528
21936,2014-07-30,PFE,-0.007064,0.000061
21936,2014-07-31,PFE,-0.019139,-0.019999
21936,2014-08-01,PFE,0.005575,-0.002859
21936,2014-08-04,PFE,-0.003812,0.007189
21936,2014-08-05,PFE,-0.011826,-0.009685
21936,2014-08-06,PFE,-0.004576,0.000016
21936,2014-08-07,PFE,-0.008487,-0.005557
21936,2014-08-08,PFE,0.010699,0.011531
21936,2014-08-11,PFE,-0.003176,0.002759
21936,2014-08-12,PFE,-0.006018,-0.001637
21936,2014-08-13,PFE,0.004630,0.006707
21936,2014-08-14,PFE,0.018433,0.004346
21936,2014-08-15,PFE,-0.003133,-0.000061
21936,2014-08-18,PFE,0.006983,0.008532
21936,2014-08-19,PFE,0.003467,0.005001
21936,2014-08-20,PFE,-0.001728,0.002478
21936,2014-08-21,PFE,-0.002423,0.002950
21936,2014-08-22,PFE,0.003470,-0.001993
21936,2014-08-25,PFE,-0.000346,0.004788
21936,2014-08-26,PFE,0.010377,0.001051
21936,2014-08-27,PFE,0.009586,0.000050
21936,2014-08-28,PFE,-0.003730,-0.001690
21936,2014-08-29,PFE,0.000340,0.003320
21936,2014-09-02,PFE,-0.004423,-0.000544
21936,2014-09-03,PFE,0.004785,-0.000779
21936,2014-09-04,PFE,-0.001020,-0.001534
21936,2014-09-05,PFE,0.009533,0.005036
21936,2014-09-08,PFE,-0.008432,-0.003073
21936,2014-09-09,PFE,-0.005782,-0.006545
21936,2014-09-10,PFE,0.007184,0.003646
21936,2014-09-11,PFE,0.006454,0.000882
21936,2014-09-12,PFE,-0.006750,-0.005963
21936,2014-09-15,PFE,0.016650,-0.000710
21936,2014-09-16,PFE,0.004345,0.007484
21936,2014-09-17,PFE,0.009983,0.001296
21936,2014-09-18,PFE,0.007578,0.004891
21936,2014-09-19,PFE,-0.005886,-0.000477
21936,2014-09-22,PFE,-0.007237,-0.008013
21936,2014-09-23,PFE,-0.004308,-0.005776
21936,2014-09-24,PFE,0.008652,0.007832
21936,2014-09-25,PFE,-0.010887,-0.016169
21936,2014-09-26,PFE,-0.008672,0.008576
21936,2014-09-29,PFE,0.001682,-0.002547
21936,2014-09-30,PFE,-0.006718,-0.002786
21936,2014-10-01,PFE,-0.014204,-0.013249
21936,2014-10-02,PFE,-0.003087,0.000005
21936,2014-10-03,PFE,0.005506,0.011166
21936,2014-10-06,PFE,-0.001711,-0.001565
21936,2014-10-07,PFE,-0.013027,-0.015126
21936,2014-10-08,PFE,0.020493,0.017462
21936,2014-10-09,PFE,-0.013274,-0.020661
21936,2014-10-10,PFE,0.004829,-0.011451
21936,2014-10-13,PFE,-0.022657,-0.016468
21936,2014-10-14,PFE,-0.000351,0.001579
21936,2014-10-15,PFE,-0.009487,-0.008100
21936,2014-10-16,PFE,-0.017382,0.000145
21936,2014-10-17,PFE,0.004693,0.012884
21936,2014-10-20,PFE,0.003593,0.009143
21936,2014-10-21,PFE,0.012531,0.019574
21936,2014-10-22,PFE,0.000707,-0.007299
21936,2014-10-23,PFE,0.010601,0.012303
21936,2014-10-24,PFE,0.017832,0.007053
21936,2014-10-27,PFE,-0.002748,-0.001502
21936,2014-10-28,PFE,0.002067,0.011939
21936,2014-10-29,PFE,0.013750,-0.001385
21936,2014-10-30,PFE,0.011868,0.006230
21936,2014-10-31,PFE,0.003686,0.011731
21936,2014-11-03,PFE,0.008013,-0.000119
21936,2014-11-04,PFE,0.002981,-0.002830
21936,2014-11-05,PFE,0.000661,0.005701
21936,2014-11-06,PFE,0.000000,0.003776
21936,2014-11-07,PFE,-0.003995,0.000350
21936,2014-11-10,PFE,0.009358,0.003120
21936,2014-11-11,PFE,0.003973,0.000697
21936,2014-11-12,PFE,0.003298,-0.000701
21936,2014-11-13,PFE,0.000000,0.000530
21936,2014-11-14,PFE,-0.002630,0.000240
21936,2014-11-17,PFE,-0.000659,0.000735
21936,2014-11-18,PFE,0.008905,0.005134
21936,2014-11-19,PFE,-0.004904,-0.001501
21936,2014-11-20,PFE,0.000000,0.001967
21936,2014-11-21,PFE,0.000329,0.005237
21936,2014-11-24,PFE,-0.007553,0.002864
21936,2014-11-25,PFE,0.008273,-0.001150
21936,2014-11-26,PFE,0.020676,0.002806
21936,2014-11-28,PFE,0.001608,-0.002542
21936,2014-12-01,PFE,0.003531,-0.006829
21936,2014-12-02,PFE,0.009917,0.006384
21936,2014-12-03,PFE,0.005702,0.003765
21936,2014-12-04,PFE,-0.002520,-0.001162
21936,2014-12-05,PFE,0.010104,0.001665
21936,2014-12-08,PFE,-0.000625,-0.007257
21936,2014-12-09,PFE,-0.000626,-0.000238
21936,2014-12-10,PFE,-0.002817,-0.016351
21936,2014-12-11,PFE,-0.006591,0.004536
21936,2014-12-12,PFE,-0.022117,-0.016214
21936,2014-12-15,PFE,-0.002908,-0.006343
21936,2014-12-16,PFE,-0.006157,-0.008489
21936,2014-12-17,PFE,0.014672,0.020352
21936,2014-12-18,PFE,0.027314,0.024015
21936,2014-12-19,PFE,-0.000938,0.004570
21936,2014-12-22,PFE,0.004696,0.003810
21936,2014-12-23,PFE,-0.019944,0.001746
21936,2014-12-24,PFE,-0.000954,-0.000139
21936,2014-12-26,PFE,0.007320,0.003310
21936,2014-12-29,PFE,-0.008215,0.000862
21936,2014-12-30,PFE,-0.000319,-0.004889
21936,2014-12-31,PFE,-0.007329,-0.010311
21936,2015-01-02,PFE,0.005779,-0.000340
21936,2015-01-05,PFE,-0.005426,-0.018278
21936,2015-01-06,PFE,0.008344,-0.008893
21936,2015-01-07,PFE,0.013686,0.011630
21936,2015-01-08,PFE,0.020408,0.017888
21936,2015-01-09,PFE,0.004615,-0.008404
21936,2015-01-12,PFE,0.003675,-0.008094
21936,2015-01-13,PFE,-0.010070,-0.002579
21936,2015-01-14,PFE,0.001233,-0.005813
21936,2015-01-15,PFE,-0.002463,-0.009248
21936,2015-01-16,PFE,0.012346,0.013424
21936,2015-01-20,PFE,0.009146,0.001550
21936,2015-01-21,PFE,-0.013897,0.004732
21936,2015-01-22,PFE,0.005208,0.015270
21936,2015-01-23,PFE,-0.010972,-0.005492
21936,2015-01-26,PFE,0.010786,0.002568
21936,2015-01-27,PFE,-0.006098,-0.013388
21936,2015-01-28,PFE,-0.019939,-0.013496
21936,2015-01-29,PFE,-0.003756,0.009535
21936,2015-01-30,PFE,-0.018222,-0.012992
21936,2015-02-02,PFE,0.012800,0.012962
21936,2015-02-03,PFE,0.011690,0.014439
21936,2015-02-04,PFE,0.010306,-0.004156
21936,2015-02-05,PFE,0.028687,0.010291
21936,2015-02-06,PFE,0.005456,-0.003418
21936,2015-02-09,PFE,-0.003015,-0.004247
21936,2015-02-10,PFE,0.032658,0.010676
21936,2015-02-11,PFE,0.002928,-0.000029
21936,2015-02-12,PFE,0.018102,0.009645
21936,2015-02-13,PFE,-0.006596,0.004075
21936,2015-02-17,PFE,-0.001732,0.001598
21936,2015-02-18,PFE,-0.002892,-0.000314
21936,2015-02-19,PFE,-0.002030,-0.001062
21936,2015-02-20,PFE,0.004359,0.006126
21936,2015-02-23,PFE,-0.004919,-0.000303
21936,2015-02-24,PFE,-0.001454,0.002759
21936,2015-02-25,PFE,0.009319,-0.000766
21936,2015-02-26,PFE,-0.002020,-0.001476
21936,2015-02-27,PFE,-0.007806,-0.002956
21936,2015-03-02,PFE,0.013112,0.006125
21936,2015-03-03,PFE,-0.006040,-0.004539
21936,2015-03-04,PFE,0.002315,-0.004389
21936,2015-03-05,PFE,-0.004908,0.001196
21936,2015-03-06,PFE,-0.014505,-0.014174
21936,2015-03-09,PFE,0.001766,0.003944
21936,2015-03-10,PFE,-0.007346,-0.016961
21936,2015-03-11,PFE,-0.004440,-0.001918
21936,2015-03-12,PFE,0.011002,0.012601
21936,2015-03-13,PFE,0.000000,-0.006075
21936,2015-03-16,PFE,0.012941,0.013534
21936,2015-03-17,PFE,-0.007840,-0.003320
21936,2015-03-18,PFE,0.006146,0.012158
21936,2015-03-19,PFE,-0.006690,-0.004873
21936,2015-03-20,PFE,0.002928,0.009013
21936,2015-03-23,PFE,0.023358,-0.001746
21936,2015-03-24,PFE,-0.015121,-0.006139
21936,2015-03-25,PFE,-0.006373,-0.014559
21936,2015-03-26,PFE,-0.004082,-0.002377
21936,2015-03-27,PFE,0.010831,0.002369
21936,2015-03-30,PFE,0.013611,0.012237
21936,2015-03-31,PFE,-0.006000,-0.008796
21936,2015-04-01,PFE,-0.013222,-0.003965
21936,2015-04-02,PFE,0.001456,0.003530
21936,2015-04-06,PFE,0.002909,0.006609
21936,2015-04-07,PFE,0.001740,-0.002062
21936,2015-04-08,PFE,0.002895,0.002683
21936,2015-04-09,PFE,0.011259,0.004457
21936,2015-04-10,PFE,0.011704,0.005203
21936,2015-04-13,PFE,-0.009876,-0.004581
21936,2015-04-14,PFE,-0.001710,0.001630
21936,2015-04-15,PFE,0.005138,0.005148
21936,2015-04-16,PFE,-0.000568,-0.000778
21936,2015-04-17,PFE,-0.004263,-0.011311
21936,2015-04-20,PFE,-0.000856,0.009235
21936,2015-04-21,PFE,-0.003428,-0.001481
21936,2015-04-22,PFE,0.001146,0.005088
21936,2015-04-23,PFE,0.012310,0.002358
21936,2015-04-24,PFE,-0.002545,0.002253
21936,2015-04-27,PFE,-0.019280,-0.004141
21936,2015-04-28,PFE,-0.003180,0.002769
21936,2015-04-29,PFE,-0.005510,-0.003740
21936,2015-04-30,PFE,-0.010499,-0.010129
21936,2015-05-01,PFE,0.004421,0.010923
21936,2015-05-04,PFE,0.007042,0.002941
21936,2015-05-05,PFE,-0.005828,-0.011837
21936,2015-05-06,PFE,-0.011137,-0.004456
21936,2015-05-07,PFE,0.003586,0.003774
21936,2015-05-08,PFE,0.013103,0.013458
21936,2015-05-11,PFE,-0.001764,-0.005090
21936,2015-05-12,PFE,-0.005300,-0.002950
21936,2015-05-13,PFE,-0.007401,-0.000305
21936,2015-05-14,PFE,0.012228,0.010779
21936,2015-05-15,PFE,0.001473,0.000768
21936,2015-05-18,PFE,-0.000294,0.003048
21936,2015-05-19,PFE,0.006769,-0.000643
21936,2015-05-20,PFE,0.002631,-0.000931
21936,2015-05-21,PFE,0.001749,0.002338
21936,2015-05-22,PFE,-0.002328,-0.002234
21936,2015-05-26,PFE,-0.004959,-0.010282
21936,2015-05-27,PFE,0.005570,0.009163
21936,2015-05-28,PFE,0.004082,-0.001267
21936,2015-05-29,PFE,0.009001,-0.006318
21936,2015-06-01,PFE,-0.005468,0.002059
21936,2015-06-02,PFE,-0.002025,-0.001009
21936,2015-06-03,PFE,-0.002320,0.002119
21936,2015-06-04,PFE,-0.004940,-0.008623
21936,2015-06-05,PFE,-0.004381,-0.001436
21936,2015-06-08,PFE,-0.003227,-0.006474
21936,2015-06-09,PFE,0.000883,0.000418
21936,2015-06-10,PFE,0.008821,0.012042
21936,2015-06-11,PFE,0.004372,0.001739
21936,2015-06-12,PFE,-0.007255,-0.006994
21936,2015-06-15,PFE,-0.004969,-0.004622
21936,2015-06-16,PFE,0.000000,0.005690
21936,2015-06-17,PFE,-0.001763,0.001980
21936,2015-06-18,PFE,0.011477,0.009903
21936,2015-06-19,PFE,-0.005528,-0.005304
21936,2015-06-22,PFE,0.003803,0.006095
21936,2015-06-23,PFE,0.005538,0.000636
21936,2015-06-24,PFE,-0.007826,-0.007353
21936,2015-06-25,PFE,-0.006135,-0.002974
21936,2015-06-26,PFE,-0.002940,-0.000390
21936,2015-06-29,PFE,-0.009729,-0.020866
21936,2015-06-30,PFE,-0.001786,0.002658
21936,2015-07-01,PFE,0.004772,0.006936
21936,2015-07-02,PFE,-0.009498,-0.000308
21936,2015-07-06,PFE,-0.003596,-0.003862
21936,2015-07-07,PFE,0.014436,0.006081
21936,2015-07-08,PFE,-0.008301,-0.016653
21936,2015-07-09,PFE,0.012257,0.002262
21936,2015-07-10,PFE,0.014767,0.012338
21936,2015-07-13,PFE,0.013388,0.011066
21936,2015-07-14,PFE,0.007467,0.004453
21936,2015-07-15,PFE,-0.002851,-0.000735
21936,2015-07-16,PFE,0.003431,0.008015
21936,2015-07-17,PFE,-0.000855,0.001106
21936,2015-07-20,PFE,0.004848,0.000771
21936,2015-07-21,PFE,-0.002838,-0.004262
21936,2015-07-22,PFE,-0.007399,-0.002388
21936,2015-07-23,PFE,-0.002867,-0.005676
21936,2015-07-24,PFE,-0.014951,-0.010703
21936,2015-07-27,PFE,0.002335,-0.005775
21936,2015-07-28,PFE,0.029412,0.012386
21936,2015-07-29,PFE,0.011598,0.007319
21936,2015-07-30,PFE,-0.000839,0.000028
21936,2015-07-31,PFE,0.009236,-0.002272
21936,2015-08-03,PFE,0.002496,-0.002757
21936,2015-08-04,PFE,-0.001107,-0.002250
21936,2015-08-05,PFE,-0.000277,0.003115
21936,2015-08-06,PFE,-0.018146,-0.007753
21936,2015-08-07,PFE,0.000569,-0.002875
21936,2015-08-10,PFE,0.004831,0.012808
21936,2015-08-11,PFE,-0.006787,-0.009557
21936,2015-08-12,PFE,0.007118,0.000950
21936,2015-08-13,PFE,-0.000283,-0.001275
21936,2015-08-14,PFE,-0.001131,0.003912
21936,2015-08-17,PFE,0.005096,0.005211
21936,2015-08-18,PFE,0.000563,-0.002626
21936,2015-08-19,PFE,-0.007038,-0.008255
21936,2015-08-20,PFE,-0.020414,-0.021100
21936,2015-08-21,PFE,-0.029233,-0.031851
21936,2015-08-24,PFE,-0.042039,-0.039414
21936,2015-08-25,PFE,-0.024588,-0.013522
21936,2015-08-26,PFE,0.034780,0.039034
21936,2015-08-27,PFE,0.025594,0.024298
21936,2015-08-28,PFE,-0.018040,0.000609
21936,2015-08-31,PFE,-0.013472,-0.008392
21936,2015-09-01,PFE,-0.026692,-0.029576
21936,2015-09-02,PFE,0.019451,0.018293
21936,2015-09-03,PFE,-0.002502,0.001165
21936,2015-09-04,PFE,-0.016306,-0.015330
21936,2015-09-08,PFE,0.036978,0.025083
21936,2015-09-09,PFE,-0.017522,-0.013898
21936,2015-09-10,PFE,0.020651,0.005278
21936,2015-09-11,PFE,0.010730,0.004487
21936,2015-09-14,PFE,-0.007886,-0.004090
21936,2015-09-15,PFE,0.014063,0.012831
21936,2015-09-16,PFE,0.000302,0.008705
21936,2015-09-17,PFE,0.009042,-0.002561
21936,2015-09-18,PFE,-0.018817,-0.016164
21936,2015-09-21,PFE,-0.013090,0.004566
21936,2015-09-22,PFE,-0.004935,-0.012318
21936,2015-09-23,PFE,0.011159,-0.002049
21936,2015-09-24,PFE,0.002453,-0.003363
21936,2015-09-25,PFE,-0.024771,-0.000466
21936,2015-09-28,PFE,-0.033553,-0.025666
21936,2015-09-29,PFE,0.006489,0.001233
21936,2015-09-30,PFE,0.012573,0.019076
21936,2015-10-01,PFE,0.013690,0.001974
21936,2015-10-02,PFE,0.038945,0.014315
21936,2015-10-05,PFE,0.012092,0.018290
21936,2015-10-06,PFE,-0.020609,-0.003588
21936,2015-10-07,PFE,0.015249,0.008036
21936,2015-10-08,PFE,-0.006008,0.008818
21936,2015-10-09,PFE,0.004533,0.000725
21936,2015-10-12,PFE,-0.000602,0.001276
21936,2015-10-13,PFE,-0.007225,-0.006825
21936,2015-10-14,PFE,0.001819,-0.004716
21936,2015-10-15,PFE,0.031477,0.014853
21936,2015-10-16,PFE,0.009683,0.004570
21936,2015-10-19,PFE,0.002616,0.000271
21936,2015-10-20,PFE,-0.014493,-0.001421
21936,2015-10-21,PFE,-0.015882,-0.005825
21936,2015-10-22,PFE,-0.003885,0.016628
21936,2015-10-23,PFE,0.021602,0.011030
21936,2015-10-26,PFE,0.003231,-0.001913
21936,2015-10-27,PFE,0.024297,-0.002554
21936,2015-10-28,PFE,0.013147,0.011840
21936,2015-10-29,PFE,-0.019182,-0.000450
21936,2015-10-30,PFE,-0.027322,-0.004810
21936,2015-11-02,PFE,0.036665,0.011874
21936,2015-11-03,PFE,-0.002567,0.002728
21936,2015-11-04,PFE,-0.015728,-0.003545
21936,2015-11-05,PFE,0.000293,-0.001132
21936,2015-11-06,PFE,-0.006442,-0.000348
21936,2015-11-09,PFE,-0.008252,-0.009823
21936,2015-11-10,PFE,0.004160,0.001511
21936,2015-11-11,PFE,-0.001480,-0.003228
21936,2015-11-12,PFE,-0.010374,-0.013990
21936,2015-11-13,PFE,-0.003594,-0.011207
21936,2015-11-16,PFE,-0.003306,0.014903
21936,2015-11-17,PFE,-0.008746,-0.001339
21936,2015-11-18,PFE,0.013386,0.016162
21936,2015-11-19,PFE,-0.030621,-0.001123
21936,2015-11-20,PFE,-0.003407,0.003810
21936,2015-11-23,PFE,-0.026414,-0.001235
21936,2015-11-24,PFE,0.020428,0.001222
21936,2015-11-25,PFE,0.028151,-0.000129
21936,2015-11-27,PFE,-0.002434,0.000594
21936,2015-11-30,PFE,-0.000610,-0.004641
21936,2015-12-01,PFE,0.025938,0.010681
